from_id to_id,edge_weight
5475758087 5475758086,0.011813882642408678 419069030,0.013404399425866995
5475758088 419069030,0.005570804246556767 5333412625,0.045231601472141766
5475758089 5333412625,0.025326384822858098 5333412414,0.037874414582125315
4585517110 419076806,0.19564486985298707 6389572311,0.018246234777986745 6389572323,0.020464581788276683 419077150,0.06465575477483075
4585517114 419078636,0.04546349233618142 419078899,0.04657986833354768 419078953,0.032636881977463346
1621979195 1239364290,0.08157511324409324 419050814,0.05976985910602309
1291939902 419067972,0.021147064967498352 419067959,0.020409921564488967
4585517118 419087971,0.060886841588174374 419088050,0.04293529524661767 419088244,0.08004508677258143
1278832744 6795052430,0.006509381515018689 1278832808,0.0855502810847228 1278832766,0.03362844041727029
3033755759 419070052,0.020927823887606056 419070053,0.015568021417980716
1278832766 419072635,0.014093660892762138 1278832744,0.03362844041727029
1278832788 419072635,0.013859404493529917 419072690,0.0626083750272802
1278832808 1082199062,0.2469717717799997 1278832744,0.0855502810847228 419071614,0.03453316962687159
1299411126 419085426,0.0876799227662008 1299411136,0.05407888221261828
1299411128 1299411141,0.02543659054341919 1299411136,0.037601236333979764
1299411136 1299411126,0.05407888221261828 1299411128,0.037601236333979764
1299411141 1299411128,0.02543659054341919 419081897,0.3426112743340366
6842577094 6795214345,0.014682342156113548 6795214348,0.014043043058610549
6695776466 419056740,0.019676973753206956 419056861,0.12398981046873886
1931178230 419098908,0.1313750906120074 419099198,0.12056679139126884
6343717139 7328390915,0.005155161544211509 7328390916,0.010418960774172929
2990895407 1271458006,0.10084765357499088 2990895408,0.056134428842665736
2990895408 419057436,0.027997297851034265 2990895407,0.056134428842665736
2990895409 419057479,0.06728589925196399 2990895410,0.09237391441417037
2990895410 2990895409,0.09237391441417037 2990895411,0.009926491449202948
2990895411 2990895410,0.009926491449202948 2990895412,0.017826751577447814
2990895412 2990895411,0.017826751577447814 2990895413,0.07379261427311705
2990895413 2990895412,0.07379261427311705 2990895414,0.011858867710644342
2990895414 2990895413,0.011858867710644342 2990895415,0.013953085623904743
2990895415 419060104,0.06973800591806655 2990895414,0.013953085623904743
2990895416 419060018,0.011431682862210005 419060104,0.02249279732979739
2990895419 1271395709,0.004301479123064728 2990895534,0.0767889477018808
1338601806 419060389,0.013486601007939211 419060408,0.006344414687613128
2142204246 419098426,0.08206137658109408 2143761441,0.05519348176163401
2142204249 419098385,0.050133537816020445 2142204251,0.0788551263735392
2142204251 2143761565,0.05424429648384931 2142204249,0.0788551263735392
1207136618 1207136630,0.07174041978791833 1207136618,0.021229191851832488
1631416683 419047712,0.017165291693166763 1631416789,0.09451625998330908
1207136622 1207136749,0.012618047635546229 1207136622,0.028403447812952683
1207136625 1207136688,0.014348214174334305 1207136749,0.014578877429384905
1631416692 419050031,0.010507239779301326 419050234,0.05345565770279223
1207136630 1207136618,0.07174041978791833 1207136653,0.019364647193164622
6767473021 621103184,0.08306673881731692 419074955,0.05488817713983285
1207136638 1207136665,0.010794541798023046 1207136685,0.014614190860460187 1207136754,0.008348172175865873
6767473022 419075187,0.009159518543538636 1939250971,0.023853404660783433
1207136645 1207178072,0.02410060485098367 1207136697,0.017818183818521186
1207136653 1207136630,0.019364647193164622 1207136686,0.020564454140350637
1631416718 1631416788,0.02316061735620196 1631416756,0.026151656234734127
1631416719 1631416753,0.009207288506810749 1631416728,0.006888981433919152
1207136655 1207178042,0.00854233981792497 1207136723,0.012492733065753284
6767473041 1140634076,0.007360887817966835 419071769,0.0434506893397517
6767473042 1140633618,0.03877408826188529 419071865,0.021439518270774522
6767473040 419070837,0.046849984343042744 1475011346,0.03226627377893164
6767473044 1673834881,0.010446431581674843 1673834401,0.03532524141817036
6767473045 3896404607,0.03572577909545278 2116838383,0.1443560072012226
6767473046 1532964010,0.03285484265538564 537957336,0.25832129489429556
6767473039 1475011330,0.22022817678151513 419070184,0.012367005962282414
1631416728 419050219,0.016477469251218912 1631416719,0.006888981433919152
1207136665 1207136638,0.010794541798023046 1207178047,0.014168715146712401
1631416731 419047696,0.0069350345301600926 419047603,0.05100297524738775
1207136681 1207136723,0.01737744940821458 1207136688,0.010677531754069455
1207136685 1207136638,0.014614190860460187 1207136686,0.017039345405661918
1207136686 1207136653,0.020564454140350637 1207136685,0.017039345405661918
2990895534 2990895419,0.0767889477018808 1271395708,0.1609724361531315
1207136688 1207136625,0.014348214174334305 1207136681,0.010677531754069455
1631416753 1631416719,0.009207288506810749 419050253,0.007338740549737118
1631416754 419047442,0.05890632196224431 419047335,0.023759139537289985
1631416756 419049263,0.04012095230140895 1631416718,0.026151656234734127
2990895543 1272068479,0.4289824301677233 419057479,0.20219331166501128
1631416761 419047696,0.021282120623613558 6267327619,0.008681581053526208
1207136697 1207136645,0.017818183818521186 1207136742,0.02060812041089822
1338601913 419060408,0.02225144508666523 419060418,0.013018730304755748
1207136700 1207136754,0.01327708381424506 1207136740,0.006085279231917442
1721725369 419067823,0.24377854663611276 419067986,0.02144126486087317
6382907839 419063366,0.09223186327431696 5679669292,0.009852996402061266
6382907841 419063531,0.008857922909135278 5477202719,0.06563896308510617
1207136706 1207178042,0.005207752771973962 1207136740,0.013609982490614927
2671735235 1675650124,0.09758164213479883 2656733061,0.06782088590639182 1675649980,0.175270192228115
5884572101 1637746212,0.3799940246872951 419053101,0.029175688146228753
5884572102 1615533961,0.07144689097784573 1610340491,0.01998383982800202
6382907846 419063505,0.11728583619820215 419063407,0.014124677568415999
6382907849 419063667,0.1054294693726816 419063491,0.015169849365202786
6382907852 419063441,0.03824557708476833 2776871003,0.015512103608902381
6382907855 419063559,0.010961283908900528 419063576,0.012910488659323767
6382907856 419063828,0.011782186534294132 419063827,0.00245160381630202
6382907857 419066961,0.2692729311297863 419063717,0.013651449511128977
6382907858 419066933,0.21460555261663342 419063843,0.014898423676242889
1207136723 1207136681,0.01737744940821458 1207136655,0.012492733065753284
1631416788 1631416718,0.02316061735620196 419049266,0.02409017315268832
1631416789 419047910,0.08376843036308627 1900724736,0.005926989346119675 1631416683,0.09451625998330908
6382907860 419066704,0.018085081103720282 419066758,0.10156516713759958
6382907859 419066946,0.015532553988352868 6382907863,0.023434600175379527
6382907863 419066688,0.1277080048443568 6382907859,0.023434600175379527
3350426073 3332262056,0.1059995633172826 419068390,0.0346178806999183
6382907866 419066946,0.0551594320124659 419066704,0.029592634784641657
6382907867 419066646,0.015567643266437035 3786486349,0.0036271279633929656
5884572124 1607938747,0.01754891433086036 419052809,0.061678031526417015
3350426074 419068390,0.05654262220594866 419068397,0.013261543890075323
3350426075 419068403,0.035757443165117204 419068272,0.027995254830997605
3350426076 419068280,0.0661545546138615 4298934424,0.01690559321378222
3350426077 419068280,0.009893752362986835 3896343411,0.035699814706020364
3350426078 419068296,0.006842739097517222 3896343412,0.039318223685054464
2990895583 2990895573,0.023567952885639856 2990895591,0.02889788395877285
1207136740 1207136706,0.013609982490614927 1207136700,0.006085279231917442
6382907876 419067348,0.01677534199354983 419067375,0.008527581519070095
1207136742 1207136697,0.02060812041089822 1207136750,0.009933852824200378
6382907878 419067218,0.015581715483195526 3568904295,0.15577298125052005
2990895592 854653144,0.20224671202832242 1272005933,0.17619874250052317
2990895591 2990895583,0.02889788395877285 2990895597,0.014993896586995528
6382907882 419067003,0.015004277185602346 6382907882,0.26587758256864213
6382907883 1246788946,0.013675094137543227 1246788954,0.017126229622485428
1207136749 1207136622,0.012618047635546229 1207136625,0.014578877429384905
1207136750 1207178047,0.006282138183234726 1207136742,0.009933852824200378
2990895597 1272068479,0.18660432715485914 2990895591,0.014993896586995528 1271395658,0.07743435182199501
1207136754 1207136700,0.01327708381424506 1207136638,0.008348172175865873
2152296957 1204468731,0.036092916588203246 1204468690,0.06846515093044592
2990895615 1271395710,0.034687888880830874 1271395669,0.11960061876659395
2990895622 1271458077,0.08079820226776065 2990895623,0.09322244949561491
2990895623 6744601933,0.04155884344891209 2990895622,0.09322244949561491 2990895624,0.04360968484254083
2990895624 2990895623,0.04360968484254083 2990895625,0.15618857871028466
2990895625 419059750,0.11232036521303729 2990895624,0.15618857871028466
6537703949 6350751226,0.001764322010206411 419064365,0.19874317535906375
2990895675 1271458087,0.05785775830710695 1271457984,0.013837994558972892
4861686332 419068856,0.03410921942246235 4863542128,0.030219331402203536
6795915855 6840553104,0.1785416058775764 1086155455,0.20673742646017249
6795915856 6840553103,0.17758507660918618 6794484456,0.20462897831877438
5657948802 5657948803,0.0801406136995114 5657948805,0.040176795971572525
5657948803 5657948802,0.0801406136995114 5657948806,0.03830120186307365
5657948805 419063570,0.053994407501317815 5657948802,0.040176795971572525 5657948806,0.0769303337832781
1781625478 1781625515,0.04084923109087635 1781625489,0.022953220581241083
5657948806 5657948803,0.03830120186307365 5657948805,0.0769303337832781 5657948806,0.10057315921290448
1781625489 3433893248,0.02259563298018142 1781625478,0.022953220581241083 5257541176,0.28821331540235035 1795402214,0.01288379778463644
1781625492 5257541173,0.0026556919083507414 1781625513,0.007425745019852224
1781625493 3930181789,0.0038050099496915214 5257541173,0.0035158298099769976
1781625513 1781625492,0.007425745019852224 1781625515,0.007497373985315468
1781625515 1781625478,0.04084923109087635 1781625513,0.007497373985315468
1300984509 419076766,0.024599952273291086 419076772,0.06917586734845874
1300984510 419076800,0.012454198576985216 419076681,0.03512258290564443
1300984512 419076820,0.024672319044679467 419076582,0.048809805577333575
1300984521 419076822,0.02413282713665736 419076820,0.027433905200233005
6841660132 1805928343,0.2462929238796597 6841660133,0.23528771453539526
6841660133 419056840,0.13690465011913178 6841660132,0.23528771453539526
6841660134 419059059,0.06970017475705748 6841660135,0.11107469666754197
6841660135 6841660134,0.11107469666754197 6841660136,0.10781406450138009
6841660136 6841660135,0.10781406450138009 6841660137,0.12817105544536145
6841660137 6841660136,0.12817105544536145 419056381,0.06866883850370085
6841660138 419056381,0.10074941607170529 6841660139,0.1074649070923932
6841660139 6841660138,0.1074649070923932 419056257,0.04953616332136341
6841660140 1814608190,0.1886787784120044 6841660141,0.17090329758975764
6841660141 6841660140,0.17090329758975764 1805889002,0.010683178532997202
6841660142 419059001,0.05295115172248275 419059059,0.044784916456839456
1321956171 419065646,0.016546410352665814 419065647,0.005225935572773394
3312808790 1121861595,0.04643254613008363 3206975519,0.02057124877919671
6735623003 419094064,0.0125092739108177 419094287,0.038571002209010906
4054938480 3844385386,0.0014830825227378174 1732822298,0.009520704076809341 3850932621,0.008005838860925953 3844385387,0.0020715050362835135
6622507949 419058831,0.028562019056964125 6622507954,0.0031501910412612575
5300908975 419066988,0.02824676309529449 1656239146,0.0050483209936199765
6622507954 6622507949,0.0031501910412612575 1271471755,0.041453543168771825
5300908982 1656239228,0.03853939297820348 1273271071,0.018617136075512963
5300909000 419067487,0.008576502675260347 1656244694,0.0019027585472409976
1321956365 419064339,0.008515499564858215 6537167091,0.0068982031901125805
6830781464 6350751036,0.01237268822771914 5733987209,0.0021692241298567005
4615795746 1707097485,0.03708243350437074 5712434589,0.040665184313075774
1340961835 4465039641,0.10445707172124032 1340961839,0.03527074148388027
1340961839 1340961835,0.03527074148388027 1340961872,0.012523715348666734
1340961842 1781693126,0.07699321284377658 4465039645,0.05831771643583081 419057224,0.05527736512074383
4387599432 3057114223,0.07158534389572987 4387599433,0.011517277195356206
4387599433 4387599432,0.011517277195356206 1519764628,0.0029667287431775838
4387599434 419057272,0.09156018790171107 1519764628,0.009414899366069094
1340961872 1781693176,0.042856082826032274 1340961839,0.012523715348666734
1149203542 1149203585,0.06673377495005445 1152372306,0.03512448564617221
1149203546 3416708265,0.03966471471902518 3416708268,0.03588594101652025
5569213533 419054485,0.026097644223836963 1656839529,0.0120356064463174 5711761725,0.08897849695433978
6902540752 6902540749,0.00577866880403042 419060440,0.020831176492196932 7276607205,0.01176864543346805
5505707263 5505707262,0.00401684623509934 5505707264,0.00386427053932508
5505707264 5505707263,0.00386427053932508 5505707265,0.0035037397464352535
5505707265 5505707264,0.0035037397464352535 5505707266,0.0037414377630496463
5505707266 5505707265,0.0037414377630496463 5505707267,0.0034228418422988537
5505707267 5505707268,0.004167906279573456 5505707266,0.0034228418422988537
1149203585 1149203542,0.06673377495005445 1152372289,0.06738076315870153
3291837572 1707521222,0.2433275245985983 3291837574,0.004450278956100925
1149203589 419040652,0.049435454877012217 419040605,0.09103285197320121
3291837574 3291837572,0.004450278956100925 3291837575,0.0033210867272247735
3291837575 3291837574,0.0033210867272247735 419064601,0.014620245112966454
3291837573 1586548210,0.004338905380961175 4093706154,0.20816638152197217
5505707270 5505707269,0.003727020154024346 5505707271,0.003512410319809063
5505707271 5505707270,0.003512410319809063 5505707272,0.003727368843248418
5505707272 5505707271,0.003727368843248418 5505707273,0.003512410536596004
1321956525 1000230188,0.018091015998548544 1000230128,0.0035917617110870497
5669352626 1118240302,0.011957837602297954 1118239879,0.00868957431641532
5669352646 1118240270,0.4197116653975673 1118240073,0.026175719734521232
5669352647 1118239879,0.10382330440618924 5669352647,0.05950588312347539
6751089873 1256776007,0.09073339780716833 419060936,0.08644490703760689
2546824415 2546824466,0.007813064240833383 2546824420,0.0063917614803122025
2546824418 419053471,0.004683905915487365 2546824433,0.014502389816362815
2546824420 419053283,0.008864835245030908 2546824415,0.0063917614803122025
2546824421 419053481,0.00775340031372279 6682032053,0.0315913661117958
2546824427 419053283,0.00893957945965061 419053276,0.0039013288245570354
2546824430 6682032054,0.08150868503900398 6682032053,0.05550110863376104
2546824433 419053276,0.004756782183471125 2546824418,0.014502389816362815
1256682739 419066346,0.0430346112561299 419065169,0.03730697282903328
1256682749 419065162,0.03863714050651194 5482588889,0.02960222095245667
2552067330 419053655,0.004604156141801731 419053658,0.005076527823496979
2552067332 2552067345,0.009750008792165261 2552067339,0.005583853271181811
2552067334 2552067343,0.017193695163364775 2552067336,0.003634080016754481
2552067336 419053811,0.0039987664550309695 2552067334,0.003634080016754481
2552067339 2552067332,0.005583853271181811 2552067341,0.004592208479787274
2552067341 2552658659,0.0013034889043665732 2552067339,0.004592208479787274
2552067343 2552067334,0.017193695163364775 2552658659,0.0032109460126517274
2552067345 2552067332,0.009750008792165261 419053655,0.006826628512451565
7178908946 419039882,0.033134216349241546 3240361949,0.004524342951377256
7178908947 419039908,0.016827345414223708 2239946220,0.0046925241931983054
7178908948 1243365912,0.026216034194950694 1243365895,0.011825952282365219
2546824466 2546824415,0.007813064240833383 419053269,0.04185401867732674
1333884227 1333884229,0.01839113746569791 1333884238,0.013740454896388072
1204254020 1164503938,0.12423252233104591 1204254054,0.21347640375317725
1333884229 1333884227,0.01839113746569791 1333884236,0.0124053600285321
1333884230 419098329,0.02740066261430164 419098326,0.007668800000576986 1333884232,0.027064818238592466
1333884231 1335223562,0.020325813904758877 1333884236,0.0136405442955577
1333884232 1333884230,0.027064818238592466 1333884238,0.018586359338963583
1333884236 1333884229,0.0124053600285321 1333884231,0.0136405442955577
1333884238 1333884232,0.018586359338963583 1333884227,0.013740454896388072
2019521880 419089564,0.02366497441264457 6465391094,0.033024114372830024 6465391091,0.017276197130558776
3456857434 419059249,0.05602809187645864 3763435397,0.013270034971783539
3456857435 419059346,0.07756917959342183 3763435400,0.0111360877447979
1204254054 1204254020,0.21347640375317725 1410671644,0.29635168466106815
6397195645 1086155245,0.011717067184054516 6397195661,0.02110250461772062
6397195646 1086155167,0.018472004736452084 419089855,0.09457449079387178
5510231427 1453645619,0.03396855042593091 419066868,0.06779547527190369
96695689 1190843592,0.05472493579297435 1540706607,0.03765216164796066
96695690 1540706612,0.025246536542195847 1196495825,0.020905542946678454
96695691 3237586876,0.11746262187333263 3237586960,0.03575803824030538
6397195658 419078269,0.04736200460367141 5882558890,0.018790393182981226
96695693 2228669887,0.08834235073460445 1190719681,0.03541922794211582
96695694 3237514058,0.012950346498709164 1214260922,0.02893904108271547
6397195662 419087504,0.12886740395565205 419078269,0.156195979492315
96695696 6868072074,0.037631719670744225 1196495489,0.044531441471327954
1184593296 419040333,0.03687464218614886 419040156,0.09325759884655857
6397195661 419087504,0.06932949439258876 6397195645,0.02110250461772062
6633125288 6633125289,0.054544064535918355 6633125287,0.021274953293205227
6633125289 6633125288,0.054544064535918355 6633125290,0.020456509458406078
6633125290 6633125289,0.020456509458406078 6840354680,0.05031036446924473
6633125287 419092384,0.02189294888564688 6633125288,0.021274953293205227
6830388663 419084986,0.03326934239710884 419084739,0.009597878077793064
2143778231 2143778312,0.04551963715688411 2143778300,0.08094458398746855
6830388666 6413436081,0.0521870825539871 6830388667,0.015293108715981427
6830388667 419086900,0.32229167673497444 419084387,0.01927944220323946 6830388666,0.015293108715981427
6830388668 419084157,0.01845910996137949 6830388669,0.0049588639297156855
6830388669 419084387,0.019708600960044332 6830388668,0.0049588639297156855
1894217150 419055786,0.21698158325699268 1894217151,0.4440859181149614 1344715142,0.15161974491383226
1894217151 1344841834,0.07649276987929056 1894217150,0.4440859181149614 1894217152,0.12672783705416352 1344715164,0.0774947214643301
1894217152 419055710,0.054500001940634236 1894217151,0.12672783705416352 1894217153,0.1319321955960456 419055917,0.07591355773880001
1894217153 1344841747,0.07964106778287396 1894217152,0.1319321955960456 419055893,0.07582638098988387
1184593346 419039928,0.08357415807815742 419040254,0.03691627835475593
6830388675 1086155254,0.008953430342087041 6830625492,0.0498823888811025
4075124177 419065284,0.006648909916818072 419065305,0.010003193302157825
4075124181 419065317,0.03650872875981307 419065237,0.011231843601844559
2019522017 419092705,0.06031767356924686 419091696,0.037144709995707695
2143778300 2143778231,0.08094458398746855 2143778300,0.10284779183188521
2143778312 2143778231,0.04551963715688411 2143778316,0.028582267008096893
2143778316 2143778312,0.028582267008096893 1307609047,0.04712105070461979
765949458 419069607,0.08281482034981381 419069728,0.07951528013223956 419069533,0.08263921228954658 419069437,0.07754992954462891
765949464 6364086108,0.007494358598698431 6368674582,0.005652814306848604
765949470 419062196,0.09462706607320402 419062200,0.08020916797778833 1794058300,0.1320440470481896 419061634,0.06898444053912445
765949474 419062363,0.12700492558231696 419062524,0.06596360716948929 419062127,0.1304754731520486 419062572,0.06873140830369709
1232696887 419041971,0.1416291876992234 419042876,0.6555544909034247
1232696896 1207009183,0.08919939690955936 1207009341,0.14869168947281372
1729328850 419071208,0.35223065206498505 1729328867,0.12176217752846091
2152298205 6416973531,0.024817246542396223 2152298205,0.2244893839377551
1729328867 1729328850,0.12176217752846091 1940201243,0.12146818644380651
1221031661 1221031698,0.06328857099879212 1221031668,0.06806149492778057
1221031664 1221031719,0.039274662858347846 1221031664,0.057517703523113174
1221031668 1221031661,0.06806149492778057 1221031689,0.06828018447474969
2365421303 419064466,0.031215256314307962 419064384,0.009155393680179508
1256552190 1256552297,0.01158627239922061 1256552216,0.012185189368094203
1221031679 1208652520,0.09344093470055549 1208652427,0.060680383282953845 1221031731,0.10916066734971042 1221031719,0.022220709833274416
1256552192 1256552279,0.008076140628688767 1256552297,0.009910752361220255
1256552193 419056416,0.040759652298284 419056379,0.03325698378719668
1256552194 5711941351,0.04834597646416077 1256552234,0.024367199548369703
1256552197 1256552217,0.017794906362643786 1256552284,0.13258733447640564 1256552309,0.009645876039098306 1256552197,0.2170028975612523
4228871943 1801667676,0.004618660144893175 4228871945,0.07059706138634157
1221031689 1221031668,0.06828018447474969 1221031703,0.06770476523119712
1256552201 419056229,0.022342746796216194 5711761763,0.007228671579889028 5711761762,0.006082693190335247
1256552203 1256552256,0.03140031685809685 1256552217,0.011394430391790947
4228871947 4271954450,0.011723757113657333 6896077199,0.0015297437783618967
4228871946 1801667706,0.012361455888060743 4228871945,0.10668519496259299
4228871945 4228871943,0.07059706138634157 4228871946,0.10668519496259299
1221031698 1221031661,0.06328857099879212 1213050095,0.03813916891805377
1256552211 1256532450,0.010931398084434206 1256552317,0.030574800157451267
1256552213 1256552266,0.16315375740254173 1256552235,0.022846280453672648
1221031703 1221031689,0.06770476523119712 1221031745,0.07405265003848255
1256552216 419058631,0.049436138291383575 1256552190,0.012185189368094203
1256552217 1256552197,0.017794906362643786 1256552203,0.011394430391790947
1256552219 1256552257,0.012471668842197754 1256552256,0.012952172058746998
1256552221 1256532422,0.050038766525246775 1256552331,0.01033734185436022
1256552223 419058914,0.06653500603212655 1256552234,0.019947940134300325
1221031719 1221031664,0.039274662858347846 1221031679,0.022220709833274416
1256552234 1256552223,0.019947940134300325 1256552194,0.024367199548369703
1256552235 419058422,0.09036626884088687 1256552213,0.022846280453672648 5711941380,0.09918396875183495
1256552237 1256552306,0.008512960801804689 1256552289,0.009873669032827548
1263105838 1204219085,0.061295929805076935 1263141726,0.011059920974530844
1256552238 1256552301,0.11111751822782863 1256552266,0.01153428920092874
1256552240 1256552314,0.06939146873613686 1256552243,0.028903371269423484
1221031729 1208652410,0.04747047339912449 1208652626,0.037162327446152096 1221031745,0.05632066991466714 1221031731,0.09273531772705662
1221031731 1221031679,0.10916066734971042 1221031729,0.09273531772705662
1256552243 419058334,0.07438906844806217 1256552240,0.028903371269423484 1256552279,0.03302192442374503
1256552245 1256552259,0.018248316730161303 1256552296,0.04932312087739581
1263105846 419038099,0.0318200144437447 1186480733,0.01715708272907252
1256552248 419056258,0.06227974657203333 419056302,0.025675275240915955
1263105849 1186480546,0.030397361230259375 1186480593,0.03595830533014806
1256552250 5711941351,0.083441968707779 1256552279,0.01939526256249359
1184593725 4288634066,0.07008916033062332 1210812360,0.009929794473226882
1256552255 419059057,0.031174771444001083 419059067,0.06457071729881236
1256552256 1256552203,0.03140031685809685 1256552219,0.012952172058746998
1221031745 1221031729,0.05632066991466714 1221031703,0.07405265003848255
1256552257 1256552219,0.012471668842197754 419058276,0.011578991269028123
1256552259 1256552245,0.018248316730161303 1256552289,0.023481784583956104
5214009156 419053488,0.10678908437668912 5214009158,0.05495766895185005
1263105861 1186480593,0.06549571992790165 1164486069,0.08318309180635333
5214009158 5214009156,0.05495766895185005 5214009160,0.08196983340599547
1256552264 1256552304,0.008916636938832274 1256552315,0.00730801683870992
5214009161 419054704,0.059215450170911045 3410297279,0.013375257661183283 5214009163,0.08199658475957601
1256552266 1256552213,0.16315375740254173 1256552238,0.01153428920092874 5711941385,0.06564674059605376
5214009162 5214009163,0.12215220125874883 5214009160,0.1331766389573647
5214009163 5214009162,0.12215220125874883 5214009161,0.08199658475957601
5214009160 5214009158,0.08196983340599547 5214009162,0.1331766389573647 1271495480,0.04674752954950447
5703432014 419040347,0.3146194969120762 5703432015,0.02681877912490394
5703432015 5703432014,0.02681877912490394 5703432016,0.027953941208781526
5703432016 5703432015,0.027953941208781526 419040557,0.01877878596832709
5703432017 5703432019,0.005674163986723116 5703432018,0.011361966637539713
5703432018 5703007888,0.016315329125498563 5703432017,0.011361966637539713
5703432019 5703432017,0.005674163986723116 5703007889,0.00929589609188893
1256552276 419058276,0.10458186812212834 419057928,0.08948824137924258
1256552279 1256552192,0.008076140628688767 1256552250,0.01939526256249359 1256552243,0.03302192442374503
6524598104 419057876,0.03507251813202779 419057719,0.013031143350681396
6524598105 419057712,0.027192226048627133 6524598106,0.022959294397852072
6524598106 6524598105,0.022959294397852072 419057641,0.017168714097380005
6524598107 419057641,0.03297003779101936 419057594,0.018576140193073565
1256552281 5795797735,0.004080518802400986 1256552315,0.15523292330710817
1256552284 1341033031,0.021837731929548902 1256552197,0.13258733447640564
1256552289 1256552259,0.023481784583956104 3057978309,0.03548573887524853 1256552237,0.009873669032827548 1256552333,0.09492587289180855
1256552291 1256532440,0.022149396512064462 5795797735,0.14084550615759242
1256552296 419059039,0.051248834103887635 1256552245,0.04932312087739581
1256552297 1256552190,0.01158627239922061 1256552192,0.009910752361220255
1256552301 1256552238,0.11111751822782863 1256552309,0.012419030795474729
1256552304 1256552264,0.008916636938832274 1256552331,0.021142806120976698
1256552306 1256552237,0.008512960801804689 1256552317,0.023663645456622844
1256552309 1256552301,0.012419030795474729 1256552197,0.009645876039098306
1256552311 419056379,0.09583322735992628 419056858,0.051224322711546935
1256552314 419057945,0.03107871510875855 1256552240,0.06939146873613686 1344539426,0.07920579449658016
1256552315 1256552281,0.15523292330710817 1256552264,0.00730801683870992 419056364,0.09849223824900236
3763435388 419059385,0.018063846700203865 3763435387,0.02760296819789924
1256552317 1256552306,0.023663645456622844 1256552211,0.030574800157451267
3763435390 419059385,0.027637365711522654 3763435391,0.03465011192745326
3763435392 419059249,0.13421486076556663 3763435391,0.05678011916106566
3763435387 3763435388,0.02760296819789924 3763435387,0.20781294034385417
3763435391 3763435390,0.03465011192745326 3763435392,0.05678011916106566
5300909946 5618250616,0.09078115940191173 5882230557,0.11006209682121651
5300909956 419066416,0.004778344306478784 1656244741,0.012566621340013143
3763435397 3456857434,0.013270034971783539 3763435400,0.011606402801146587
1256552325 419059067,0.12611641950597793 419056437,0.06509057029915545 419056414,0.05724126842256691
3763435400 3763435397,0.011606402801146587 3456857435,0.0111360877447979
1256552331 1256552304,0.021142806120976698 1256552221,0.01033734185436022
3763435404 419059354,0.07246673597154474 419061982,0.07132219464304615
1256552333 1256552289,0.09492587289180855 3057978312,0.041236590952879675
1256552335 419056437,0.06897658929410537 419056258,0.018377746687836607
6350141325 2879027040,0.0051836784935961455 6350141328,0.03444516952203672
6350141328 419069365,0.005080400473529891 6350141325,0.03444516952203672
6350141329 5879502249,0.01611952778249149 5879496453,0.010954022647899951
6350141331 5879496454,0.004687633035369011 5879502249,0.002380106720047715
6350141332 2879027040,0.006509957924150885 419068748,0.05906943290864779
6350141333 6350141334,0.009621804159865962 5879496454,0.010658089526998312
6350141334 6350141333,0.009621804159865962 6350141337,0.07388472696085589
6350141337 6350141334,0.07388472696085589 5879496455,0.007623817116284074
2066446234 2066692037,0.008027916980575383 2066446644,0.03617886440327654
3763435419 419061868,0.011224446564289647 4314432371,0.16679192727932893
6302693278 5711761723,0.02470552347837094 5711761725,0.022124365081534182
3763435422 419061868,0.03234412444817671 419061998,0.04536412479989982
3763435433 419061998,0.00904419683585312 419062059,0.266479426966867
2066446255 2066692037,0.012346206573674672 2066446650,0.021440157079425336 2066446310,0.012213035688645735
3763435451 419062051,0.02129994414612716 419061834,0.016235621689179965
3763435452 419062274,0.022364911336653536 3763435453,0.025227471642311202
3763435453 3763435452,0.025227471642311202 4314432374,0.04776424514744378
5300910035 419066533,0.010511391335603722 1656246853,0.0028240252624865763
5300910040 1656246880,0.013240652605140584 5300910040,0.021474223065662695
1204385762 1204385853,0.014758219558350624 1204385769,0.02373917129631899
1204385764 1204385856,0.011344423153022025 1204385961,0.016088623588476875
1204385765 1204385930,0.01025455508954112 1204385835,0.014549348679212246
1204385766 1204385899,0.004535206004634689 1204385879,0.004342736414667306
1199798246 1199798362,0.029453391950412376 1199798394,0.020172364835710856
1204385768 2272063497,0.090945022897611 3349687220,0.061992485668003916
1204385769 1204385762,0.02373917129631899 1204385805,0.023411068602308537
1204385770 1186480614,0.02747304475637059 1204385770,0.06102850763842861
1204385771 1186480605,0.008288609784076452 1186480531,0.01846934980018206
2066446310 2066446255,0.012213035688645735 2066446318,0.011999112063046113
1204385773 1204385812,0.022383883605313553 1204385926,0.020568576170976974
1199798253 1199798278,0.018272288690015723 1199798263,0.021835647686943394
1199798255 1199798427,0.047721276794514364 1199798489,0.05777529757212946
1204385775 1204385968,0.025332412682047115 1204385964,0.02522392178411501
1204385776 1175242297,0.033326273289767144 1204385936,0.017089313689856816 1204385813,0.010568278366132186
2066446318 2066446310,0.011999112063046113 2066446318,0.04642636362400326
1199798259 1199798323,0.020588133690437157 1199798440,0.022853477232252874
1204385780 1204385783,0.013526330978540882 1204385811,0.010404655362384054 1204385839,0.017445096054326908
1204385781 1204385835,0.025519718361145263 1204385790,0.005756221237767277
1204385782 1204385855,0.03877540906718331 1204385787,0.013223681459445812
1199798263 419038403,0.0255489951864994 1199798253,0.021835647686943394
1204385783 1204385780,0.013526330978540882 1204385871,0.01392293472394916
